X.sales,cdate,fee1,fee2,fi1,fi2,fi3,fi4,fi5,fi6,fi7,FT0000,FT0001,FT0002,FT0003,FT0004,FT0005,FT0006,FT0007,FT0008,FT0009
3.0,18012.925943225175,250.0,500.0,15.0,15.0,198.371111,12.0,196.995556,162.324444,179.164444,0.005001,0.005001,0.594172,0.005001,0.005001,0.005,0.005001,0.005001,0.005,0.365823
1.0,18262.653312914852,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000764,0.000763,0.000763,0.000764,0.000764,0.000763,0.000764,0.000764,0.993128,0.000763
3.0,18012.925810142464,250.0,500.0,14.0,15.0,169.254762,32.0,47.604762,155.57619,219.619048,0.003449,0.003449,0.003449,0.003449,0.003449,0.003449,0.003449,0.003449,0.003449,0.96896
1.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003125,0.003125,0.003125,0.971874,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125
3.0,18713.578335723196,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541085,0.411843,0.005885,0.005883,0.005884,0.005883,0.005885,0.005884,0.005885,0.005883
1.0,18715.736301552442,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003572,0.003572,0.003572,0.003573,0.003572,0.003572,0.003572,0.967851,0.003572,0.003572
2.0,18774.09469540498,500.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012501,0.012501,0.012503,0.012507,0.012502,0.0125,0.012501,0.762481,0.137505,0.0125
1.0,18245.160820194942,0.0,250.0,15.0,15.0,117.547778,0.0,138.586667,116.462222,102.684444,0.014287,0.014288,0.014287,0.014286,0.014287,0.014286,0.014286,0.014287,0.871421,0.014286
1.0,18213.12618114868,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003334,0.745788,0.003334,0.003334,0.003336,0.003334,0.003334,0.003333,0.22754,0.003334
1.0,18012.925943225175,250.0,500.0,15.0,15.0,56.675556,0.0,58.435556,62.386667,70.746667,0.005264,0.005264,0.952626,0.005264,0.005264,0.005264,0.005264,0.005264,0.005264,0.005264
1.0,18267.78074619934,0.0,250.0,11.0,15.0,101.266667,0.0,90.666667,94.393939,112.860606,0.011112,0.011116,0.011114,0.011111,0.011112,0.546764,0.011111,0.011111,0.364336,0.011112
1.0,18012.925806878786,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003704,0.003704,0.966663,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704
3.0,18854.640374130915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025007,0.025,0.025002,0.025001,0.025006,0.025,0.025001,0.774956,0.025006,0.025021
1.0,18012.925943225175,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003847,0.003847,0.965378,0.003847,0.003847,0.003846,0.003848,0.003847,0.003847,0.003847
2.0,18012.925813531783,750.0,1000.0,11.0,15.0,75.540909,0.0,60.151515,62.575758,93.878788,0.003704,0.003704,0.003704,0.966665,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704
1.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003125,0.003125,0.003125,0.971874,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125
3.0,18012.925813531783,750.0,0.0,15.0,15.0,162.078889,0.0,196.515556,192.875556,192.222222,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
1.0,18364.98197526837,0.0,0.0,15.0,15.0,130.015556,0.0,6.715556,158.964444,99.382222,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05
14.0,18536.808501615993,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004348,0.004348,0.960857,0.004348,0.004349,0.004348,0.004353,0.00435,0.004348,0.00435
1.0,18213.12618114868,0.0,250.0,11.0,15.0,109.825758,0.0,103.624242,122.254545,122.624242,0.004348,0.593429,0.157059,0.004348,0.004348,0.004348,0.004349,0.004348,0.004348,0.219075
1.0,18012.92593403516,150.0,400.0,15.0,15.0,135.016667,0.0,89.271111,107.857778,87.937778,0.050007,0.05,0.05,0.05,0.050002,0.05,0.54999,0.050001,0.05,0.05
2.0,18278.37077152999,750.0,1000.0,15.0,15.0,84.983333,0.0,95.933333,90.053333,30.333333,0.002128,0.002128,0.002128,0.335184,0.002128,0.002128,0.647794,0.002128,0.002128,0.002128
1.0,18758.765502298356,1000.0,1250.0,15.0,15.0,111.593333,0.0,80.648889,75.688889,82.924444,0.002942,0.002942,0.002942,0.002941,0.002942,0.002941,0.840664,0.089716,0.002942,0.049029
1.0,18785.08232501949,500.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.993876
4.0,18012.925813531783,750.0,1000.0,15.0,15.0,208.786667,0.0,197.293333,191.426667,191.426667,0.003125,0.003125,0.003125,0.971874,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125
3.0,18012.925813531783,750.0,1000.0,20.0,15.0,207.298889,23.0,210.18,210.166667,201.55,0.003704,0.003704,0.003704,0.966665,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704
1.0,18724.249814125335,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590065,0.001316,0.094892,0.001316,0.001316,0.001316,0.030211,0.20276,0.001316,0.075491
1.0,18213.12618114868,0.0,250.0,20.0,15.0,79.8475,0.0,38.756667,48.246667,48.433333,0.10858,0.859417,0.004,0.004001,0.004,0.004001,0.004,0.004,0.004,0.004
1.0,18012.925810142464,250.0,500.0,15.0,15.0,81.177778,0.0,89.884444,86.515556,96.248889,0.003449,0.003449,0.003449,0.003449,0.003449,0.003449,0.003449,0.003449,0.003449,0.96896
1.0,18835.871378978416,500.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003572,0.003572,0.003573,0.045551,0.925871,0.003573,0.003572,0.003572,0.003572,0.003572
1.0,18688.1249349972,500.0,750.0,15.0,15.0,129.928889,0.0,92.595556,142.026667,155.164444,0.366589,0.059256,0.004168,0.004167,0.004167,0.004167,0.13233,0.416822,0.004167,0.004167
2.0,18555.81335656478,1000.0,1250.0,15.0,15.0,128.657778,0.0,48.702222,110.711111,236.782222,0.631432,0.009094,0.009092,0.009095,0.009092,0.009092,0.009092,0.295822,0.009092,0.009096
2.0,18743.283386791285,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795133,0.000953,0.000953,0.000952,0.000953,0.000953,0.000953,0.197246,0.000953,0.000953
2.0,18012.925813531783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007693,0.007693,0.007693,0.007696,0.930756,0.007693,0.007695,0.007693,0.007693,0.007693
1.0,18012.92579911669,500.0,750.0,15.0,15.0,168.601111,0.0,170.662222,131.186667,117.555556,0.036438,0.034591,0.055139,0.026474,0.000196,0.061423,0.000196,0.762283,0.023066,0.000196
3.0,18012.925941309222,0.0,0.0,15.0,15.0,71.838889,0.0,77.595556,80.906667,21.2,0.003334,0.003333,0.003334,0.003334,0.003334,0.969998,0.003334,0.003334,0.003333,0.003334
1.0,18682.676647321816,750.0,0.0,14.0,15.0,157.452381,24.0,67.947619,206.490476,101.152381,0.215531,0.003126,0.003126,0.003125,0.579732,0.003126,0.003125,0.003126,0.116145,0.069838
3.0,18012.925813531783,750.0,1000.0,15.0,15.0,59.463333,0.0,77.311111,60.586667,41.724444,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
2.0,18012.925813531783,750.0,1000.0,15.0,15.0,234.42,9.0,218.071111,227.751111,236.857778,0.00303,0.00303,0.00303,0.972726,0.00303,0.00303,0.00303,0.00303,0.00303,0.00303
2.0,18805.377493091135,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001887,0.001887,0.001887,0.001887,0.001887,0.001887,0.001887,0.001887,0.983016,0.001887
11.0,18199.137934254166,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025006,0.025007,0.025011,0.025,0.025006,0.025,0.025,0.774968,0.025,0.025002
2.0,18012.925813531783,750.0,1000.0,20.0,15.0,156.004167,0.0,185.38,162.57,100.273333,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
1.0,18012.925800391353,300.0,550.0,21.0,15.0,142.647619,10.0,142.146032,104.609524,68.834921,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05
1.0,18034.32791865934,500.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004546,0.004546,0.959088,0.004546,0.004546,0.004546,0.004546,0.004546,0.004546,0.004546
1.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
2.0,18687.093431207406,0.0,250.0,14.0,15.0,162.272619,30.0,127.319048,47.847619,219.104762,0.33097,0.001563,0.001563,0.001563,0.173269,0.001563,0.001563,0.484821,0.001563,0.001563
1.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003125,0.003125,0.003125,0.971874,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125
1.0,18388.939482030175,1000.0,1250.0,15.0,15.0,100.821111,7.0,32.066667,48.964444,67.253333,0.509777,0.008336,0.008336,0.008335,0.008336,0.184028,0.008334,0.247849,0.008334,0.008334
2.0,18012.925813531783,750.0,1000.0,15.0,15.0,86.534444,0.0,36.991111,31.684444,22.462222,0.003125,0.003125,0.003125,0.971874,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125
2.0,18786.55156447498,1000.0,1250.0,15.0,15.0,178.714444,54.0,169.035556,94.04,196.782222,0.001852,0.001852,0.753584,0.038897,0.001852,0.001852,0.194553,0.001852,0.001852,0.001852
1.0,18012.925813531783,750.0,1000.0,15.0,15.0,160.442222,33.0,180.306667,135.057778,71.404444,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
1.0,18012.925720918505,0.0,250.0,30.0,15.0,79.388889,0.0,74.366667,81.315556,84.211111,0.007143,0.007143,0.007143,0.007144,0.007143,0.007143,0.007144,0.007143,0.935709,0.007143
1.0,18012.925810142464,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002041,0.002041,0.002041,0.002041,0.002041,0.002041,0.981629,0.002041,0.002041,0.002041
1.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003126,0.003125,0.003127,0.97187,0.003126,0.003125,0.003125,0.003125,0.003125,0.003125
2.0,18012.925720918505,0.0,250.0,15.0,15.0,151.441111,0.0,206.697778,126.751111,17.315556,0.006251,0.943745,0.00625,0.00625,0.006251,0.00625,0.006251,0.006251,0.006251,0.00625
1.0,18153.163711949375,0.0,250.0,15.0,15.0,111.8,0.0,10.128889,79.364444,102.706667,0.005556,0.005557,0.005556,0.005556,0.949992,0.005556,0.005556,0.005557,0.005556,0.005556
1.0,18234.556504961238,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899985,0.011111,0.011114,0.011113,0.011113,0.011111,0.011112,0.011113,0.011112,0.011116
2.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
1.0,18278.37077152999,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002128,0.002128,0.002128,0.320128,0.002128,0.002128,0.662849,0.002128,0.002128,0.002128
2.0,18213.12618114868,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002942,0.973527,0.002941,0.002941,0.002942,0.002941,0.002942,0.002942,0.002941,0.002941
1.0,18012.925810142464,250.0,500.0,15.0,15.0,87.892222,0.0,88.262222,86.515556,73.822222,0.002381,0.002381,0.002382,0.002381,0.002381,0.002381,0.002381,0.002381,0.002381,0.978568
1.0,18012.925941309222,750.0,1000.0,20.0,15.0,126.623333,17.0,142.086667,118.043333,119.74,0.003449,0.003449,0.003449,0.003449,0.003449,0.968963,0.003448,0.003448,0.003448,0.003449
1.0,18012.925942781956,500.0,750.0,15.0,15.0,73.875556,0.0,47.191111,99.208889,75.226667,0.005264,0.005264,0.005264,0.005264,0.005265,0.005264,0.005264,0.952624,0.005264,0.005264
1.0,18728.67723220735,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459954,0.533487,0.00082,0.00082,0.00082,0.00082,0.00082,0.00082,0.00082,0.00082
1.0,18012.925941309222,750.0,1000.0,15.0,15.0,170.178889,13.0,143.311111,105.417778,176.986667,0.044964,0.003448,0.003448,0.003449,0.003448,0.927448,0.003448,0.003448,0.003448,0.003449
1.0,18713.10290577272,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025002,0.02501,0.025,0.025,0.025006,0.025,0.025,0.025008,0.774973,0.025
4.0,18655.625841494384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979997,0.002222,0.002222,0.002222,0.002223,0.002222,0.002223,0.002222,0.002223,0.002223
1.0,18781.548299566133,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020003,0.020001,0.819972,0.020001,0.020002,0.02,0.02,0.02001,0.02001,0.02
2.0,18214.74972403816,0.0,0.0,15.0,15.0,153.306667,15.0,125.76,127.231111,105.235556,0.02,0.02,0.02,0.02,0.385645,0.020002,0.02,0.02,0.454353,0.02
4.0,18834.426321574712,250.0,500.0,15.0,15.0,180.192222,13.0,171.08,158.111111,136.577778,0.986151,0.001539,0.001539,0.001539,0.001539,0.001539,0.001539,0.001539,0.001539,0.001539
1.0,18012.92595897631,250.0,500.0,15.0,15.0,90.242963,6.0,93.973333,96.626667,80.128889,0.020001,0.02,0.02,0.02,0.23005,0.02,0.020004,0.02,0.609945,0.02
1.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003226,0.003226,0.003226,0.970963,0.003229,0.003226,0.003226,0.003226,0.003226,0.003226
1.0,18639.10019546044,750.0,1000.0,20.0,15.0,161.635556,32.0,174.263333,159.893333,150.75,0.006668,0.751954,0.006667,0.006667,0.006671,0.006668,0.006668,0.006668,0.194702,0.006668
2.0,18784.365416697838,0.0,250.0,20.0,15.0,62.578889,0.0,52.186667,56.72,78.83,0.020005,0.81998,0.02,0.02,0.020002,0.02,0.02,0.02,0.020011,0.020001
337.0,18541.61432253315,250.0,500.0,15.0,15.0,117.547778,0.0,138.586667,116.462222,102.684444,0.008335,0.008335,0.367171,0.008334,0.566149,0.008334,0.008335,0.008335,0.008334,0.008336
2.0,18262.557613160476,0.0,250.0,15.0,15.0,50.792593,0.0,63.942222,44.644444,43.791111,0.247805,0.005883,0.594268,0.005883,0.005883,0.005883,0.005883,0.005885,0.116745,0.005884
1.0,18406.821759246133,300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025002,0.025001,0.025003,0.025003,0.774983,0.025,0.025002,0.025003,0.025001,0.025001
1.0,18012.92596529875,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1.0,18299.953164171504,250.0,500.0,15.0,15.0,66.245556,0.0,79.96,71.173333,56.577778,0.007143,0.007143,0.007143,0.007143,0.007143,0.935712,0.007143,0.007143,0.007143,0.007143
1.0,18012.925800391353,300.0,550.0,15.0,15.0,91.27,0.0,119.773333,81.537778,51.262222,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05
1.0,18377.134724740834,999.0,1249.0,21.0,15.0,129.648413,27.0,91.533333,87.733333,88.396825,0.033333,0.033337,0.366668,0.033333,0.033333,0.033333,0.366662,0.033333,0.033333,0.033333
2.0,18520.500266578958,1000.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991964,0.000893,0.000893,0.000893,0.000893,0.000893,0.000893,0.000893,0.000893,0.000893
1.0,18712.064661006527,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95638,0.000437,0.000437,0.000437,0.000437,0.000437,0.000437,0.040126,0.000437,0.000437
1.0,18682.676647321816,750.0,1000.0,14.0,15.0,88.671429,17.0,29.971429,30.728571,42.019048,0.002273,0.002273,0.002273,0.002273,0.979541,0.002273,0.002273,0.002273,0.002273,0.002273
2.0,18012.925943225175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00101,0.00101,0.990906,0.00101,0.00101,0.001011,0.00101,0.00101,0.00101,0.00101
3.0,18012.925941309222,750.0,1000.0,15.0,15.0,45.083333,0.0,66.582222,43.648889,21.426667,0.003334,0.003333,0.003334,0.003334,0.003333,0.969998,0.003334,0.003333,0.003333,0.003334
1.0,18012.925800391353,300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05
1.0,18072.161394773,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014287,0.469902,0.014286,0.014286,0.415804,0.014287,0.014287,0.014286,0.014287,0.014287
1.0,18813.728462187824,250.0,500.0,11.0,15.0,23.756061,0.0,38.612121,23.2,12.563636,0.002175,0.002174,0.786882,0.195722,0.002175,0.002174,0.002175,0.002174,0.002175,0.002174
1.0,18723.768054071388,0.0,250.0,15.0,15.0,99.139259,1.0,117.488889,94.048889,85.88,0.00244,0.077294,0.00244,0.002439,0.347178,0.002439,0.08046,0.412623,0.070247,0.00244
2.0,18012.925813531783,750.0,1000.0,15.0,15.0,76.077778,0.0,99.28,78.44,61.351111,0.002778,0.002779,0.002778,0.944157,0.002778,0.002778,0.002778,0.002778,0.002778,0.033618
1.0,18012.925800391353,300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05
3.0,18593.665710255023,750.0,1000.0,15.0,15.0,87.404444,0.0,82.951111,101.551111,77.711111,0.985935,0.001563,0.001563,0.001563,0.001563,0.001563,0.001563,0.001563,0.001563,0.001563
2.0,18562.752725774837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012501,0.0125,0.012501,0.012502,0.012501,0.012501,0.012501,0.887492,0.0125,0.0125
2.0,18012.925800391353,300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05
1.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
5.0,18262.557613160476,0.0,250.0,15.0,15.0,242.601111,83.0,230.866667,240.604444,243.933333,0.263389,0.005557,0.005556,0.005557,0.005556,0.005556,0.380373,0.005558,0.317342,0.005556
3.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003226,0.003226,0.003226,0.970966,0.003226,0.003226,0.003226,0.003226,0.003226,0.003226
1.0,18012.925813531783,750.0,1000.0,20.0,15.0,113.004167,0.0,30.526667,109.866667,127.53,0.003226,0.003226,0.003226,0.970966,0.003226,0.003226,0.003226,0.003226,0.003226,0.003226
4.0,18012.925941309222,750.0,1000.0,15.0,15.0,55.371852,35.0,56.964444,56.013333,53.137778,0.005264,0.005264,0.005264,0.005264,0.434074,0.463734,0.005264,0.005264,0.065345,0.005264
1.0,18012.925813531783,750.0,1000.0,15.0,15.0,144.201111,23.0,113.04,102.528889,106.235556,0.003125,0.003125,0.003125,0.971874,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125
1.0,18012.925813531783,750.0,1000.0,10.0,15.0,158.633333,39.0,138.273333,126.36,114.9,0.003572,0.003572,0.003572,0.926781,0.003572,0.003572,0.003572,0.044646,0.003572,0.003572
15.0,18199.137934254166,750.0,1000.0,15.0,15.0,107.444444,0.0,118.64,154.795556,58.502222,0.016669,0.016667,0.374285,0.016667,0.016668,0.016672,0.016669,0.016667,0.492368,0.016669
1.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003126,0.003125,0.003127,0.97187,0.003125,0.003125,0.003125,0.003126,0.003125,0.003125
1.0,18012.925813531783,750.0,1000.0,18.0,15.0,172.5,21.0,206.318519,139.744444,88.937037,0.003125,0.003125,0.003125,0.971874,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125
2.0,18749.659322491458,500.0,750.0,15.0,15.0,245.187778,82.0,238.897778,242.764444,244.088889,0.01667,0.016668,0.016671,0.016672,0.01667,0.016669,0.01667,0.016671,0.849968,0.016669
1.0,18072.161394773,0.0,250.0,15.0,15.0,97.952593,0.0,72.653333,100.577778,120.626667,0.009093,0.62068,0.009093,0.009092,0.306578,0.009091,0.009093,0.009093,0.009092,0.009094
1.0,18867.928484731146,500.0,750.0,15.0,15.0,161.501111,0.0,141.737778,122.275556,126.991111,0.006252,0.324894,0.006251,0.006251,0.37181,0.00625,0.259536,0.006251,0.006253,0.006251
1.0,18012.9258019558,1000.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002175,0.002175,0.002175,0.002174,0.002175,0.002174,0.878368,0.002174,0.104236,0.002175
1.0,18763.917549359514,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001429,0.001429,0.001429,0.001429,0.001429,0.001429,0.001429,0.483747,0.504822,0.001429
1.0,18344.22616638986,150.0,400.0,15.0,15.0,50.113333,0.0,63.062222,53.92,49.577778,0.610391,0.002632,0.002632,0.002632,0.002632,0.085544,0.002632,0.251685,0.036588,0.002632
1.0,18739.351154001968,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333,0.03335,0.033333,0.033333,0.699984,0.033333,0.033333,0.033333,0.033333,0.033333
1.0,18884.918734798506,500.0,750.0,15.0,15.0,111.26,0.0,122.857778,95.226667,65.991111,0.189602,0.005263,0.005264,0.005263,0.261863,0.005263,0.005264,0.51169,0.005263,0.005263
1.0,18421.376178738345,0.0,250.0,8.0,15.0,195.164583,5.0,166.175,153.125,206.358333,0.050015,0.549985,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
3.0,18012.925813531783,750.0,1000.0,15.0,15.0,133.766667,1.0,40.28,110.933333,139.973333,0.00303,0.00303,0.00303,0.972726,0.00303,0.00303,0.00303,0.003031,0.00303,0.00303
1.0,18311.839563288657,200.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001,0.005001,0.005001,0.232574,0.005,0.005001,0.727419,0.005003,0.005,0.005001
1.0,18012.925813531783,750.0,1000.0,15.0,15.0,132.085556,0.0,73.8,106.328889,93.32,0.003125,0.003125,0.003125,0.971874,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125
4.0,18886.31934288853,800.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678349,0.005556,0.005556,0.005556,0.005557,0.005556,0.005557,0.277201,0.005556,0.005556
1.0,18148.541294996296,750.0,1000.0,34.0,15.0,173.40049,0.0,163.856863,163.505882,163.658824,0.1001,0.003572,0.05056,0.003572,0.003572,0.003573,0.003572,0.003572,0.003572,0.824336
1.0,18455.035994684582,750.0,1000.0,15.0,15.0,195.785556,2.0,206.96,207.471111,113.711111,0.295196,0.571457,0.016667,0.016667,0.016667,0.016669,0.016667,0.016669,0.016673,0.016667
2.0,18034.32791865934,500.0,750.0,20.0,15.0,116.293333,0.0,84.53,118.356667,145.993333,0.004546,0.004546,0.959088,0.004546,0.004546,0.004546,0.004546,0.004546,0.004546,0.004546
4.0,18863.46324777507,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481667,0.005001,0.005001,0.005,0.005001,0.478328,0.005001,0.005001,0.005001,0.005001
3.0,18081.41770268213,0.0,250.0,21.0,15.0,126.838889,0.0,121.796825,108.187302,100.495238,0.008334,0.008334,0.008334,0.008334,0.924995,0.008333,0.008333,0.008334,0.008334,0.008334
1.0,18278.37077152999,750.0,1000.0,15.0,15.0,146.541111,0.0,171.768889,166.897778,165.191111,0.002174,0.002174,0.002174,0.315065,0.029307,0.002175,0.640409,0.002174,0.002174,0.002174
14.0,18589.277129970393,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012503,0.012501,0.012504,0.012502,0.887478,0.012502,0.012506,0.012504,0.012501,0.012501
3.0,18798.15827550235,100.0,350.0,15.0,15.0,128.657778,0.0,48.702222,110.711111,236.782222,0.005885,0.005883,0.005884,0.005883,0.005884,0.005883,0.947048,0.005884,0.005884,0.005883
4.0,18767.877377777626,300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009093,0.009091,0.009092,0.009094,0.009093,0.009091,0.009092,0.816052,0.11121,0.009091
16.0,18262.557613160476,0.0,250.0,15.0,15.0,177.591111,6.0,203.591111,146.026667,105.746667,0.033346,0.033333,0.033336,0.033333,0.033334,0.033333,0.033333,0.033333,0.699984,0.033333
1.0,18278.37077152999,750.0,1000.0,15.0,15.0,99.73037,0.0,166.964444,79.533333,52.693333,0.002128,0.002128,0.002128,0.320128,0.002128,0.002128,0.662849,0.002128,0.002128,0.002128
7.0,18199.137934254166,750.0,1000.0,27.0,15.0,110.999383,18.0,71.928395,65.708642,60.360494,0.016672,0.016668,0.552074,0.016667,0.01667,0.016667,0.016667,0.31458,0.016667,0.01667
144.0,18654.108695699884,1000.0,1250.0,21.0,15.0,110.971429,4.0,97.238095,68.546032,23.101587,0.755977,0.000483,0.091412,0.000483,0.149229,0.000483,0.000483,0.000483,0.000483,0.000483
1.0,18012.92595897631,250.0,500.0,10.0,15.0,107.878333,0.0,38.273333,71.673333,66.566667,0.020001,0.02,0.02,0.02,0.02,0.02,0.020001,0.02,0.819998,0.02
1.0,18148.541294996296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003572,0.003572,0.003572,0.003572,0.003572,0.003573,0.003572,0.003572,0.090886,0.880538
1.0,18746.00259502801,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924976,0.008334,0.008336,0.008336,0.008335,0.008336,0.008334,0.008337,0.008343,0.008334
1.0,18688.167801477222,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99032,0.001075,0.001076,0.001075,0.001076,0.001075,0.001076,0.001076,0.001076,0.001076
1.0,18666.74616187735,1000.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924987,0.008335,0.008335,0.008334,0.008334,0.008334,0.008335,0.008336,0.008337,0.008334
1.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
1.0,18012.925975385602,1000.0,1250.0,15.0,15.0,108.971111,0.0,53.626667,152.871111,98.186667,0.724919,0.01,0.195073,0.010001,0.010001,0.010001,0.010001,0.010002,0.01,0.010001
2.0,18012.925813531783,750.0,1000.0,15.0,15.0,128.657778,0.0,48.702222,110.711111,236.782222,0.002858,0.002858,0.072562,0.904577,0.002858,0.002858,0.002858,0.002858,0.002857,0.002858
