id,X.sales,cdate,description,version,symbol,ext,fee1,fee2,total
ae22e766acc1c82f8a69a920095f90d2,1,2021-02-19,MvPqJ Csin3 q64Jx gjTnp 0keZL QoRbh EDiBa awe76 kbWyC 77NPo l0NQh 5A8SK r74of EDiBa XJBCj MNx0o ACtmp Xryhl OYPs0 fzjya JrIgY Pe4Pg EQR9Q,3,kflPy,.gif,1000.0,1250.0,1.4
2eef9c5ef891ff84a1b8bb72fc556ae5,1,2021-02-28,p6h5k XfCdJ 7ekHl zQyi5 7wix2 3jFTj,None,22GDK,.gif,0.0,250.0,0.025
ead4f5940c67446d743c15031ad8d04e,2,2021-03-12,77NPo THcqL Itvns iyDRE EDiBa 3pEo8 8Ik5E cOMrp EDiBa 77NPo wWj8C joSnm FaI03,3,AJPoV,.png,300.0,550.0,0.1651
312733fb0950b271b4e1b45d83f29d6a,1,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S 0ApUs 70MVD RkasV KL9v2 OTVyD 0Fg9S 77NPo ojCcV,3,SBqi9,.png,750.0,1000.0,0.025
4c419a1442b1e17e214f89912088e7f8,1,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S SC39C 4qKSq RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0,0.28
968962b638f69246819cced322b48d53,1,2019-04-26,,3,y1imm,.png,300.0,550.0,0.007
461703cabf4a1bc6ac12b982888ac674,3,2019-04-26,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S QJf37 hcz7D,3,71xGC,.png,750.0,1000.0,0.28
0d3008ecde462729d002b735c18c25be,1,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S At3cq feAkm RkasV KL9v2 OTVyD 0Fg9S xpxEY,3,SBqi9,.png,750.0,1000.0,0.04
605742c5a4f018c784b96e41da6e0e3b,1,2020-01-01,LmM6m 0Fg9S 77NPo wGEqX qiKEP FVuYP 0Fk1a XJBCj msfql godH9 coELQ wg7Do bmHK4 0Fg9S q64Jx bp5G7 nrGuX EDiBa q64Jx 551YQ fzjya EDiBa awe76 F3KFu lbJBk EDiBa 77NPo WVlXB 77NPo wGEqX QlTru yLerk yg3kj BLquC godH9 AphDW df3td LmM6m XJBCj BkQOS vtaIS hWOxa WEBsK R5aPY EDiBa LmM6m XJBCj FWuS5 wpksz DT05T DlxfW vZPEm Quawe AehiF DB0mz dlP2I bheu1 6on4u bheu1 p6h5k meIGD L0gTY ovh6B yqm3F RkasV aPJS8 yqm3F AQ57I 0aD8u 5nong Pv7En OwWN6 Kucwb EDiBa FDJuK XHJY6 bmHK4 FVuYP JqWbZ BkQOS e4JlD 22wGq Hxloc EDiBa lbJBk EDiBa 77NPo WVlXB LmM6m Kucwb EDiBa rq2nf Pv7En xwKv8 FVuYP Nfxgr 2Dan5 77NPo L0gTY ddDmc kbWyC wpksz p75Fb RkasV whUvC FDJuK yuvAe FVuYP vAvgu bmHK4 FVuYP jns24 yg9yh kbWyC 0Fk1a j70U5 Io3D3 atxKM 77NPo Io3D3 EDiBa yqXM3 WEBsK 77NPo 1dhji tPc2s yQ8jd 77NPo oZwsY yuvAe OcW3q EDiBa vtaIS hWOxa 9hpkN S9lWW 77NPo Quawe AehiF j70U5 Io3D3 AphDW MuDaf bheu1 77NPo Ry2h0 E6Kte VIkxC EDiBa W7WcF nWr9W 0Fg9S BLquC godH9 yg3kj xOBjm tPc2s j4T9e 7SfCs iGJS2 PU7vP 77NPo uZFJ7 0Fg9S WEBsK 77NPo vyDGx RkasV GUjEI pgGl6 iGJS2 PU7vP OJWWA KL9v2 2Zcro 3DFey wpksz vEAL6 godH9 77NPo qSP77 RkasV 0Fg9S nAwgr q64Jx abwrz rq2nf tPc2s 520Za J5wPj RkasV 9JCNb 22wGq 0Fg9S q64Jx SxhZe dEybN FVuYP G7zfP 2Dan5 77NPo A8i0e E4j1j GErz3 ze1Yd RkasV hgIiW EDiBa 77NPo TftI9 mSGTR lY51f 2EsO5 RkasV N3XbQ xERmg RFN5w godH9 bheu1 Quawe A8i0e atxKM vEAL6 c4DGh 0Fk1a 0Fg9S q64Jx Ob6HM EDiBa A8i0e 2Zcro GyZzX j7ZHc EDiBa A8i0e FVuYP 0Fk1a XJBCj TCWMv 83Xmw W1hmG godH9 aX5LR AJqCC I5XAA godH9 p6h5k 9bmo6 kbWyC 77NPo Io3D3 EDiBa z6wVL 7guP2 vdL9I 77NPo Smqcw pgGl6 3fiAb XJBCj F3KFu GyZzX A8i0e 0Fg9S q64Jx 0FOKH kbWyC 77NPo Z49oK cISDk 0ciaJ RkasV 77NPo ofzC1 7ekHl KL9v2 AFyNI WEBsK PYsLx RkasV lY51f mp2ep bheu1 6on4u bheu1 wxyoQ mciUj 9PUh3 0aD8u 0UD6O 90Qmj tStiw XMpBu DgU2C RkasV iyDOn hA1k8 bheu1 6on4u bheu1 vEAL6 hWOxa 2PbX8 0aD8u Phu5T 77NPo LO5hV iDf5e MNfJX uQGMr EDiBa p6h5k GYDpb j99eU FLyZ5 XJBCj 0Fg9S 77NPo Cy4VJ EDiBa 77NPo ojCcV ihVsQ zXPuS BkQOS mciUj kDdKS WEBsK 77NPo O6IVJ EDiBa KyTho BtfZl B3Ahx RkasV ebIKK GErz3 HIXvB mSGTR FVuYP RkasV zXPuS GqJRm b9zM8 OaEcT TLffG hrAuK e4JlD RkasV lbJBk EDiBa 77NPo m14mY oRuEq Us01f Iajcl H4mSf EDiBa 77NPo XJBCj yLerk OJWWA tfeJZ 77NPo Kucwb EDiBa FVuYP JqWbZ RkasV bNUrq 1ca3J tfeJZ 77NPo Quawe AehiF zdByI 77NPo JAlw8 qqCvh SGJPE godH9 tfeJZ 0aD8u,3,,.gif,0.0,250.0,1.22
28fbd3b8042175ed5407bf4b50b0ea7b,1,2019-04-26,q64Jx WKMVs q0IGn pgGl6 TCWMv enSQO ILqqN godH9 VYzEs XQEcF WEBsK qMt3c uKwlH W0Aaz wpksz CED8L F3KFu 47XM1 lfXTQ AQ52Z 9hpkN DJMSz qMt3c xrTrQ EDiBa 2QGfI LmM6m q0IGn 7ekHl zQyi5 MuDaf OJWWA godH9 yg3kj NItEc 5AiWk fM3x4 Z1VDP PBjmw atxKM 5rpMb 2QGfI,3,Jt2xJ,.png,250.0,500.0,0.03
4c5b374fa9ffa660e0e141b469ea01c8,2,2021-05-04,cCcxw a5n1C wtJRZ To0Sy L0aSI,None,22GDK,.jpg,0.0,250.0,0.07
283d7b22cefa39c101484b10acf347f8,1,2019-05-23,wCRZy BkQOS 62Tim RkasV OsaBo z04PU BkQOS 77NPo Z1IO8 SOI4L 77NPo B8taK gF5sb bheu1 77NPo RlHjw mSGTR C34tR avzhH ILqqN RkasV yHqbM 90Qmj GloH8,3,gYvlO,.png,350.0,600.0,0.03
f814620267f637c77583d75a74dcbe9c,2,2019-04-26,sLf2M 77NPo 0FlhY NJ9Zk iie2E j4adh godH9 2Mze9 77NPo q9wrI Ws6wn 0c0dQ mSGTR adM32 4ZXbX 2PbX8 77NPo 9DBj7 orMou B4WS6 XC8PV 2Zcro KL9v2 xovUb 77NPo 9DBj7 0Fg9S LAGbA BkQOS p6h5k YTMGQ MMkls SzkMW kLnSl godH9 rBfjj Yz4K0 EJarG 2Zcro 31onq RkasV IJpP5 F5LCS Tse2Z 0aD8u s2iyP CvOpi f8Qyg ASQKr ZqFkf zdByI 0aD8u 7ekHl 77NPo oyeNn 5JC41 0aD8u iVJLz q64Jx i0BdY StKpP bheu1 q64Jx xRtQU EDiBa 77NPo r0jhh EXcga mSGTR adM32 4ZXbX R8Hbk 0aD8u CvOpi S4Ixq YGls5 77NPo uCpLY mSGTR Ws6wn ZqFkf 5UR6B MnhaT,3,Jt2xJ,.png,250.0,500.0,0.66
e8ec1806cf3cb0e161f1282a7ec6fe3a,1,2019-10-06,gKQe0 kuaIx M71SI bdU87 uE7h4 eneIT,3,,.gif,400.0,650.0,0.65
79eac9a1c0dcf1d98ef37d3cf5c146fb,1,2019-04-26,LmM6m 9CeLX uozSB J8R5L GQ5CT YaDXe zqHSt EDiBa PXOH0 KL9v2 OTVyD 0Fg9S,3,J2Lgd,.png,750.0,1000.0,0.21
91c000ef8757c3ad3ed9729b701216af,1,2021-06-27,sTrao QfkZk 0Fg9S q64Jx Jnn6I EDiBa AdKUY vcypy cnaVC RkasV lR18P gjTnp awe76 pgGl6 kDK52 kbWyC 77NPo Mg04B XcSD0 sTrao YA6Z9 7qIKR s2iyP VzFA9 WEBsK XSobU KCaA0 Hk3ax bheu1 XJBCj xHxyA 7lboo oCCK3 rLtTE RkasV TLffG 5USb4 fm34L QfkZk Csin3 sTrao R8Hbk MFoLD Csin3 pTJlK 2RoPh 9SP2F i3Bd7 DpSUk godH9 uhihD TLffG,3,sTrao,.png,250.0,500.0,0.099
7fe1178543ee01736468440d43963433,1,2020-08-23,coELQ UV5Ec RkasV NtUVW z7ixU coELQ ACtmp 0Fg9S MkW6F VVmPp R8Hbk coELQ X8F2y KcBS0 EEVxT MVCVx J29pt O5egN Czcsz VWVWZ zKlEx X9bc6 RkasV n7FZJ hYWNo mLiT0 EEVxT WEBsK 77NPo yUDxF EDiBa q64Jx LsR0f 2NlbI F3KFu 77NPo WjV2K TfoFy RkasV cjU2N O5egN IyvRQ q64Jx Hci4b godH9 yuvAe pPB00 godH9 O5egN Czcsz q64Jx qMt3c K1KP1 RkasV ebedc KMsUb I1IYx Ad2Kq aOesI godH9 pSryF SLU7l nMZ8P RkasV GyZzX A0i16 gzH6D godH9 IX7R1 W0XdD hkrku MiayP R8Hbk FLyZ5 coELQ Zksy3 SJMoM O5egN vJgCc 5XB3e MStQ5 RkasV TLffG QnypS O5egN 2Zcro godH9 XSwwq SoQu3 61sOo 64Qwy RkasV 8Njh1 godH9 ekxCB Hpuzz OI0x4 9hpkN O5egN riMS8 roR87 EDiBa jHoc8 p5rP5 R8Hbk WWcG2 O5egN vJgCc O5egN vJgCc lbJBk O5egN 2Zcro godH9 OdxUO Xhata D2a5q KVCxd m9K4R AqECU NUa2B GloH8 JVA1d wLh8D lIMkZ,3,brftp,.jpg,1000.0,1250.0,0.09
94d0312ae52ba1475c9d49306de7fb56,3,2019-04-26,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S UV5Ec OQsrA,,71xGC,.png,750.0,1000.0,0.4
b11e774105ec53995ce50ce88c9db6f5,1,2021-06-15,ZE3Kz DaB8L Csin3 q64Jx Jnn6I EDiBa 4UUuE vcypy cnaVC LPD8V 7Q0Gc kbWyC 77NPo Mg04B XcSD0 i3Bd7 CWVac godH9 mmwx9,3,05jCU,.png,750.0,1000.0,0.008
c514529e2463a5de61cc08c503fa4d90,1,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S sqGZa rBXjV RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0,0.18
24924e4ad4f16d0f23ddbbf88dcf2d05,1,2019-04-26,Pbbrz CavMf 0Fg9S q64Jx CavMf boPmC LmM6m zrXd1 pgGl6 77NPo QlTru EDiBa Pbbrz CavMf zz7vt 91gxi pcz2p DONDS Pbbrz CavMf 0Fg9S HEdzX WEBsK q64Jx SlZcR boPmC,unsupported,3mphv,.png,0.0,250.0,0.235567091
b1e846b43f72e843e49ae19efcafbc79,1,2019-04-26,OsJ6i sWgC8 2sgQn gN7hK URLpz 0OJuj R8Hbk GQ5CT tmZL1 c0bW8 pgGl6 hIaCK GQ5CT c0bW8 gRd6n RkasV 77NPo 9SP2F Csin3 7Q0Gc kbWyC q64Jx FDJuK U6iMo O5egN c0bW8 uYX8Y S6AMn ERlTJ zQyi5 kjuHZ mSGTR ZjOGe lbJBk sWgC8 cjU2N xQXDc GYGlh K0wzE S6AMn O5egN 2Zcro 77NPo oqQkz GQ5CT cnAQl,1,pEPdn,.png,0.0,250.0,2.5
1292b479088ca6ca412ecbc168d7928a,4,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S QOch2 IIBRW RkasV KL9v2 OTVyD 0Fg9S 2r1LE,,SBqi9,.png,750.0,1000.0,0.3
4519f4a1e94cf372fd1d1c0d60c9439b,2,2019-11-14,LajEC ayAhk hjNRp,3,,.png,,,28.0
19231a51acce2aded09913efafa27343,2,2019-04-26,BieJB GbOzi 5oiCZ baCpM WEBsK PjIBt gICft xkdgq F3KFu 77NPo PjIBt BkQOS q64Jx P7B93 ryrPH jSK1j RkasV 5oiCZ godH9 5dlDT jjwDs SDsta bRmPe RkasV sqGZa IZ93C,4,CGpsb,.png,750.0,,3.99
7f77be3dd68f7e83b35e67e5fad88504,3,2019-04-26,q64Jx kcj4T bXb5F INdLW l3NvE INl4n G2Oa9 EDiBa fAoV7 INdLW l3NvE OnvUs STvTX Lz6SG jmhBB s2iyP Jw29a 2Dan5 77NPo 7o9Kk WEBsK lIMkZ DONDS,3,Jt2xJ,.png,250.0,500.0,0.009
a937fe0be3d37a8071a079773fd1193e,1,2021-01-28,LzVhD lZWso DqSik s2iyP uevd6 GYGlh 2Joz4 DONDS q17BA cCxye HmFy3 q64Jx lZWso xi2QX 77NPo psLiq QIpLx mYiAi 90Qmj 77NPo bKzqQ JEAOt kbWyC q64Jx aTxxw 2Zcro Xw8FQ godH9 wdqVs pgGl6 77NPo XcSD0 q6BeQ pgGl6 77NPo lZWso R1jLP HmFy3 7ekHl 77NPo ACtmp GQ5CT rlsO4 TtBxX,3,UNK2e,.jpg,250.0,500.0,1.016961453
0b5951323b9d0ee710b58fc5a88252b1,1,2020-12-17,3EkKZ s6YAx 9KukI mSGTR zBhmm fWE08 lq7N1 ChvxI,3,ZL833,.png,0.0,250.0,0.05
8df572b00214e94545166bf759841545,3,2019-06-11,SjcBv mNzcj cZNmO gqkKP,3,JBHcn,.jpg,1000.0,1250.0,0.006
4382333839c89fb2b7ba84e8e2b5c554,3,2019-04-26,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S nWGIN 0P8rm,3,71xGC,.png,750.0,1000.0,0.3
a0685c99a503c8a6b03ac7c7d46fbcb2,4,2019-04-26,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S 3wIfM tZ112,3,71xGC,.png,750.0,1000.0,0.27
e86208e2fcd2159b9836b0fb67706ae6,1,2019-04-26,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S HHGXf kFPNU,3,71xGC,.png,750.0,1000.0,0.16
f8191b2aea51ed9c4b5d0872ca343aa7,1,2021-03-01,MrTBS 3uzit s2iyP WBQ0z CI5Vx RkasV uevd6 wpksz dcD3J ACtmp kbWyC IOiZj 0Fg9S q64Jx c0iZ1 gKQe0 MrTBS XJBCj 0344v BkQOS lTdJT kkmE4 XtC0N Csin3 emCme jOxkH e0s82 awe76 G7znW XC8PV 2Zcro GQ5CT q64Jx pRENx MStQ5 EDiBa kuaIx R8Hbk QWlCm RkasV JKDo6 UkH8x 55hAv pVIy5 MrTBS 0Fg9S QjJuS giC2q RkasV QaOaK 8blb6 CxZtg GQ5CT M5csp oYQGy i4BIM MrTBS DqSik s2iyP uevd6 GYGlh 2Joz4 DONDS q17BA cCxye HmFy3 q64Jx MrTBS xi2QX 77NPo dcD3J QIpLx mYiAi 90Qmj 77NPo bKzqQ JEAOt kbWyC q64Jx aTxxw 2Zcro szcBu godH9 wdqVs pgGl6 77NPo XcSD0 q6BeQ pgGl6 77NPo MrTBS R1jLP HmFy3 7ekHl 77NPo ACtmp GQ5CT nFfaI,3,UfExE,.png,0.0,250.0,0.21
7d066ca7d6bd3ab2823c0c4fe2679b84,4,2020-01-01,r2EKd HO8p0 APT7v DThpr En0gj 5zTER APT7v DThpr HZSDu Swr8V eLNjv M24Pf PqYdT FFaaY bZrxP TNWdp XcSD0,None,,.gif,0.0,250.0,0.0
2e4412bb1f118c75a442cb010358ee3c,1,2019-04-26,LZWuC G56oZ B6RwN,3,szCBK,.gif,1250.0,1500.0,0.18
1a3cf42e08403405bbbf0b10fa3cf2ff,3,2019-11-13,eTdWu q64Jx xEYT1 rCfFY 3IHPQ Ot4oI RkasV 2BW8b BGz0k GYGlh 77NPo dSN9h EDiBa LmM6m ArS7d 0aD8u 1i47V godH9 e9tBb mNdLo UIv14 mSGTR LmM6m gC1Bn Prct7 0Hj8k cTJIf bh8Fz 4BMqe MmGG5 5A8SK musSI cVqHY,3,,.png,0.0,250.0,0.280418116
0e6dc436a22d567ec20de9ec85f89751,2,2019-09-03,Caw52 0Fg9S 77NPo 26GR2 EDiBa 6icU1 vKjMm gMOdK tPc2s 3OvZr oYQGy WEBsK uyeX3 RkasV 8A2AF GL7q2 oYQGy BkQOS e8mNG U925I xRtQU 0Fg9S srBLt s2iyP yg3kj mLiT0 F3KFu UW8sD 6X1OE peHd5 Hk3ax bheu1 ZssUN RkasV GyZzX 64Qwy 2Zcro 6FSRo 0LwO7 S4Efz RkasV K3HCe 77NPo 0ceB1 dI9wc mSGTR UW8sD qn6PP nmDJG bc5xo pgGl6 WEBsK F7Z1G wUYPJ s2iyP aX5LR q64Jx UFoSZ BkQOS q64Jx zet5C EDiBa 6on4u yqXM3 atxKM ZFQpB py2QN gMOdK Csin3 PBNGf f5q8q n0VfM RkasV eTdWu Zjoi9 q64Jx hnBNS RkasV iIg7Y tFDJl fKoRs Csin3 asCRR mSGTR STvTX i66Li RkasV xLzcj XK0YR,None,,.jpg,0.0,250.0,0.006
be0511df2e63e643e08d4ab5db987f71,2,2019-04-26,77NPo gVoDf Csin3 zbUdg EDiBa 77NPo ndbYQ BkQOS LmM6m cuP5c TMmL7 FpslB yLerk yg3kj BLquC godH9 ryrPH z6wVL DT05T jQChv gxIcM F3KFu F6oVu BkQOS qYSpo jHM2B RkasV vDi5T,3,krjId,.png,250.0,500.0,0.11
345034a3b5814738b512b3a676ead29e,1,2019-12-04,q64Jx 9CeLX 0Fg9S q64Jx gKQe0 jtIhb EDiBa votlz osgcp WEBsK 77NPo t6nVs iYJuB pgGl6 FpslB s2iyP nd9lM godH9 ryrPH 415Dz kbWyC M230U EDiBa ASSTL GQ5CT DT05T q64Jx 9CeLX GQ5CT yLerk yg3kj BLquC godH9 aWWOw 0aD8u BkQOS FgYtr RkasV BAOge pVIy5 9CeLX 0Fg9S q64Jx giC2q LfIjN QIpLx S9cbv kbWyC 77NPo FOjvD Mg04B XcSD0 eL1og,3,,.jpg,500.0,750.0,0.12
d578d3b495e92963e23c3e04e4a70772,1,2021-03-28,Us01f V6GBL GQ5CT yLerk mKjeA dlP2I n9HHQ BkQOS RkasV cu0Pc dm3C9 5FB21 a1Bjy LsR0f X1Sgr s2iyP yg3kj WmG9B GYGlh iYtBt atxKM JgEpr fm34L 4ybIV mjHQ3 XTUBG eDcIY Csin3 bf2pk WEBsK q64Jx eo19t j4CWv RkasV Csin3 giC2q XJBCj BkQOS 77NPo Szimt EDiBa BNW6r Ph6Q3 RkasV 70OJ6 GvsjL 5UR6B vZqIy godH9 7VwEs GYGlh 77NPo 1QwbU Pi1WC RkasV e8owr 77NPo ebedc wGEqX ozR3D,None,22GDK,.png,0.0,250.0,0.098
4a5828a15982d236f14e9b58a77e7cc2,1,2019-11-13,Zbfk3 q64Jx ICcTb Ih5IA rCfFY RkasV q64Jx FtFeM Ih5IA rCfFY mNdLo UIv14 mSGTR LmM6m gC1Bn 8fsAh 8xCrI cTJIf 8M1hv 4BMqe oLKid 5A8SK Y09iM cVqHY,3,,.png,0.0,250.0,0.028
d3f4c496c6c2d62c5ed4c769d63deabd,1,2020-02-13,XTUBG eDcIY Jnn6I la7Cw xvmxu RkasV nFcs3 BkQOS 1fVFM yMHX5 JW9TE fzjya iXCW2 RkasV Nc9dn EDiBa yC9s3 n9HHQ giC2q pQRRi 6IjwX Skqmp SYFtF OvGtp GCc12 auBA8 godH9 nd9lM 77NPo T5WhM gch3s WEBsK wyRjV PBPob GQ5CT yLerk 7emSF IyvRQ 77NPo y6yHY godH9 IyvRQ mSGTR hFH34 OwWN6 EDiBa 77NPo 1orJA EDiBa 77NPo LsR0f mjHQ3 XTUBG eDcIY R8Hbk WEBsK XcSD0 64Qwy Csin3 q64Jx 4XNNo LuQzo WEBsK 3C0y3 Llvjs GQ5CT s2iyP Cs5fZ 77NPo YlFRZ Jx10D JcEbo EDiBa mjHQ3 XTUBG jhGUI 6pnmz RkasV yqXM3 77NPo wGEqX godH9 vJgCc 0aD8u BkQOS q64Jx 4XNNo LLVLF GQ5CT s2iyP IX7R1 wpksz X8F2y zdLNz pgGl6 77NPo 1orJA Csin3 wpksz MStQ5 RkasV 8A2AF GQ5CT 7emSF c0bW8 5Gadm y7QC9 atxKM BS5ks NvvSb TDZXu hrAuK LmM6m 4YwYj RkasV GQ5CT aAwkw q64Jx VrldQ mSGTR JW8wl RkasV fm34L mSGTR 4XNNo TLffG 2RoPh q64Jx 77NPo Jnn6I bxRF6 EDiBa 2s4eS fzjya yC9s3 5Au3z espIM iXCW2 RkasV Nc9dn EDiBa yC9s3 n9HHQ espIM RkasV Nc9dn EDiBa OdOx4 espIM RkasV Nc9dn EDiBa mIVSU espIM EDiBa OxV9O mSGTR wciNN Nc9dn EDiBa Gjevj RkasV QMu74 pwMx8 Nc9dn RkasV KHmt8 EDiBa TQx4x RkasV FB87N RkasV yy9Af bwp9i espIM RkasV UE1dS mSGTR yzP5o RkasV utceQ fm34L xmurx Csin3 giC2q RkasV yLerk IyvRQ 1ca3J OwWN6 QlTru 77NPo fzjya yLerk yg3kj 0Tscb OwWN6 GYGlh q64Jx DONDS RkasV 77NPo 17KkK fzjya yLerk iBNsO wOnRf PU7vP 77NPo MrDnn OwWN6 7ekHl GYGlh vf8kT 3EkKZ EDiBa 77NPo 1orJA WEBsK 77NPo dSN9h zdByI 77NPo 2s4eS fzjya Csin3 ryadi 77NPo xlR3F Z0rDk 1orJA yLerk yg3kj 0Tscb fKoRs yLerk yg3kj 77NPo fTYjP EDiBa 77NPo Jnn6I,3,,.png,500.0,750.0,0.0088
2caa728551036900b6df500d2b0bccc7,3,2019-04-26,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S ZqI5f tZOnr,4,71xGC,.png,750.0,1000.0,0.59
1c02733012b0cd6d4a44e9aa4aae1e42,3,2021-02-26,jMhLQ 1pvFZ mSGTR 77NPo nrGuX EDiBa G4YWP kuaIx 4ybIV jlezo dlP2I kbWyC 8AlMT pkftG 6351S,None,22GDK,.gif,0.0,250.0,0.15
1dcf0e4a34e4cbb55d11b31c3c2fe6fc,1,2019-09-14,xkGwW LmM6m K0juh 0Fg9S jt0uJ godH9 77NPo wGEqX wd73h jWImj godH9 8NKZ8 cRVDT dlP2I EDiBa jlezo 2BW8b,2,jleou,.gif,0.0,250.0,0.0020012
f3506cd7389641dc0a4ff16675df7194,1,2019-10-11,pbGXt 0Fg9S 77NPo pQRRi 9lg0n AR9xO WEBsK 77NPo fzjya EDiBa cl9i2 Y5V4E Mt2CD 5o5Hz IuXBs godH9 hdZGU wOnRf BkQOS GyZzX FkomY 0Fg9S q64Jx 3PYnR WWcG2 0Fg9S TLffG pbGXt 0Fg9S q64Jx s2p8D OwWN6 LmM6m ebedc bAHWt FXu6I orMou s2p8D tPc2s HseNT NavUJ XEMFL GYGlh ytoxu DONDS roIum 0Fg9S p6h5k giC2q FXu6I A030I mSGTR wpksz lq7N1,3,,.png,1000.0,1250.0,0.0045
1c8732e190e074ae25b89b1a5c2458bb,1,2019-05-08,23t9y p6h5k QgV2N ACtmp,3,QgV2N,.png,0.0,250.0,0.03
390bb479c5bd37b78d6e9e7dd811ef38,2,2019-12-15,mFiKx awe76 dEeTO jt0uJ RASNg HYX8O SzkMW DmCcN godH9 O2Jvw EDiBa NvuzE Zjoi9 77NPo 0z8vx cDFCZ C9jf9 GQ5CT IyvRQ Cvi4I wpksz gch3s Abz6O godH9 jIoKN godH9 hULit q64Jx qQcD1 wcjXF tfeJZ hdBO7 Zz5QF eSIOK Fjs5N ifdEe rr9ub 3bFbU RkasV A5hCZ g5JDD MDJye bzYxR kbWyC 52L7q,None,,.png,0.0,250.0,0.18
6cf820d3601f34ed8082608722a7c027,1,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S At3cq bBTSl RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0,0.012
2dd168ac40c43a82d1f8d0774402ca13,2,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S 4xNA8 6RXql RkasV KL9v2 OTVyD 0Fg9S PYDSX,3,SBqi9,.png,750.0,1000.0,0.1994
4a14ecedd45cdecb882497c49de85f37,1,2019-04-26,W5skz XcSD0 mYiAi 4P66O,3,eZAWz,.png,250.0,500.0,0.018131279
aea7f18e271e588558b03dbcb7143d0a,2,2019-04-26,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S i9ds3,3,71xGC,.png,750.0,1000.0,0.25
